Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;Personal Loan;Securities Account;CD Account;Online
46,41591791;21;67,8667624;93449,26041;1;28;1;0;0;0;0;1
30;4,280772817;39,42384578;93116,86388;1;24;2;0;0;0;0;0
67;43;204,7239315;9307;4;17;3;215;0;0;1;0
62;37;8,205861543;91344,28047;4;7;2;0;0;0;0;0
54;29,4359304;42,70514322;94719,37724;1;13;2;0;0;0;0;1
62;35,49743136;77,15066511;92632,20785;4;7;3;245;0;0;0;1
41;21;58,02303572;92698,78544;4;2;3;0;0;0;0;1
57;32;83,80990224;94719,74957;2;0;1;0;0;0;0;0
58;32;23;95545,94217;1;2;1;0;0;0;0;0
23,02215233;-2,402971068;8;96650,39821;4;7;1;0;0;0;0;1
58,1765322;35;153,7187461;92688,6733;1;6;1;0;0;0;0;0
60;37;44,867319;94305;4;22;1;0;0;1;0;1
67;43;65,30976088;12121,59951;1;17;3;215;0;0;1;0
46;19,27082875;70,48897543;94049,89389;1;27;1;0;0;1;0;0
43;21;34,50684801;90134,64693;4;7;3;164;0;0;0;1
61,81793768;35,87485661;106,3651599;92394,76289;4;17;3;0;0;0;0;1
67;43;40,67297608;90092,5388;2;11;1;0;0;0;0;1
56;32;13,29278357;94540,25048;1;2;1;102;0;0;0;0
62;37;84,45402633;92936,81146;1;13;1;0;0;0;0;0
28;4,2002701;19;94131,63105;1;6;3;0;0;0;0;0
32;8;58,11490278;90242,89658;4;8;1;0;0;0;0;1
53;25,9177891;36,90224786;94063,46015;4;1;1;0;0;0;0;1
36,97176007;11;121,7628617;92987,82973;2;3;1;0;0;0;0;1
50;27,89427134;21;92290,76323;4;5;2;103;0;0;0;0
60;34;44;90750,28355;1;8;1;158;0;0;0;1
23;-3;8;96651;2;7;1;0;0;0;0;1
39,09807886;13;47,9050671;92668,89409;1;3;3;154;0;0;1;1
65;40;67,45286849;95099,55593;1;19;2;120;0;0;0;0
57;32;56,67360758;91993,1444;2;28;1;0;0;0;0;1
50,52486073;24;80,54152949;94033,47586;2;32;1;0;0;0;0;0
47;19;60,96384898;94507,18786;4;19;1;0;0;0;0;1
53;29;129,2699153;95746,17552;4;66;2;0;1;0;0;1
52,86543596;26;31,35227799;91389,69691;1;3;3;0;0;0;0;1
50,35561901;27;115,1819391;94720;2;27;1;231;0;0;0;1
30,00956522;5,453866116;122,9792419;90072,9989;2;2;1;0;0;0;0;1
67;43;82,04705387;10945,27119;1;17;2;215;0;0;1;1
52;29,57914801;58,28737538;90091,90491;4;15;1;0;0;1;1;1
27,62084135;2,120410801;60,61344838;90797,27955;4;22;2;0;0;0;0;1
42;27,47758704;8;96638,12571;4;7;2;0;0;0;0;1
59;34;78,99959744;90257,22193;4;13;3;0;0;0;0;1
46,15413984;21;22,07130435;94305;3;5;2;0;0;0;0;1
41;13;183,6973245;91325,64196;1;55;3;0;1;0;1;1
29;6;84,2950666;92029,37555;2;6;1;394;0;0;0;0
51,48888053;24,27219547;38,42155005;96598,26043;1;0;1;0;0;0;0;1
35;11,76713517;68,24226747;92376,29188;4;26;3;0;0;0;0;1
60,05739622;36,05892737;60,28856871;92498,9818;4;23;3;0;0;0;0;0
49,54633357;25,94588981;35,03503972;93891,52162;4;19;1;0;0;0;0;1
24,69100694;1,331555362;8;96120,2153;4;7;1;0;0;0;0;1
45;17,87106959;45,30099166;95798,70516;4;2;2;0;0;0;0;1
27,5209573;1,458520358;166,9813445;95183,13567;1;4;3;0;1;0;0;0
35;10;82,26900644;94503,44612;4;0;2;0;0;0;0;1
55;32;50,93347543;94129,44369;2;22;3;0;0;0;0;1
52;26;50,3778466;92524,28629;1;1;3;86;0;0;0;1
54;25,338259;90,48295126;95005,91363;2;28;1;0;0;0;0;0
58;29;8,043479673;94544,33208;4;4;2;78;0;0;0;1
33,61838913;8,191750454;70,15714576;92441,28119;4;14;2;0;0;0;0;1
63;38,34268567;39,17930254;90087,61384;4;1;3;0;0;1;0;1
53,26046034;30;85;94305;3;9;3;0;0;0;0;1
65;40;83,68495476;92057,75589;3;69;1;0;0;0;0;1
23,00053905;-2,987008846;8;96629,37187;4;7;2;0;0;0;0;1
23;-3;8;94012,13254;4;26;1;84;0;1;0;1
28,3626047;1,246588302;21,75815358;92386,45429;1;15;2;0;0;0;0;1
67;43;223,5364721;9307;4;17;3;215;0;0;1;0
32,08093018;6;189,1895795;94013,29504;1;41;1;0;0;0;0;0
51;22;86,17838494;95444,87849;2;45;3;0;0;0;0;1
45;19,84097067;39;95980,58055;3;1;2;0;0;0;0;1
31,15664512;6;52,60497916;90036,01166;4;8;1;0;0;0;0;0
62;37,53553083;38,00353923;94131,84526;2;7;2;0;0;0;0;0
23,30407157;-0,769041653;8;96451,40788;4;7;1;0;0;0;0;0
62;36;11,58404411;92132,92919;2;2;3;76;0;0;0;1
63;38,0039552;21,75341799;92359,20462;4;7;2;0;0;0;0;0
67;43;204,0401502;90027,15001;2;69;1;0;0;0;0;0
51,48523425;26,92935676;33,49306312;94540,15978;1;3;3;0;0;0;0;1
30,93478648;5,775635032;30,60610276;93316,42243;4;2;1;0;0;0;0;1
23;-3;8;96651;4;26;1;84;0;1;0;1
33;7;76,97432846;91724,61768;4;22;2;0;0;0;0;0
59;34;23,38166587;94560,21515;1;15;3;0;0;0;0;1
34,68521928;10;43;95647,79326;4;22;2;0;0;1;0;1
57,34170732;32;49,95971451;94305;4;15;1;0;0;0;0;1
55,20682876;32;68,00491658;95616;4;1;2;0;0;0;0;1
46;20;22,50770846;94122,78729;1;3;3;0;0;0;0;1
36,32252882;10;59,9282023;93076,08507;4;19;1;0;0;0;0;1
33;8,210638337;131,6310793;93931,89233;2;67;1;277;0;0;0;1
63,50321907;40;85;92009,6256;1;11;1;0;0;0;0;1
62,2282712;36;28,89129055;95393,59905;3;3;3;0;0;0;0;1
30;5;89,8281611;95019,47982;4;18;3;0;0;0;0;0
27,6029328;1,974454216;61,91552951;95132,35691;4;18;2;0;0;0;0;0
63,08832336;37,04680323;60,14782021;90025,84451;3;22;3;0;0;0;0;1
23,06831687;-2,989941286;34;94042,08017;2;24;2;0;0;0;0;1
38;8,476664131;55,43015702;92077,42264;3;22;2;131;0;0;0;0
54,87569072;30;48,90741276;91117,00183;1;5;1;0;0;0;0;1
33;10;115,3021477;94019,28752;2;6;2;0;0;0;0;1
50;26,2841995;28,02539945;92708,48416;1;18;1;0;0;0;0;0
51;24;32,6832109;94562,11921;4;25;2;0;0;0;0;0
61,22884725;36,21929357;32,72908231;93342,91954;2;5;2;0;0;0;0;1
33;9;110,4017515;92117,0221;1;4;1;0;0;0;0;1
28;4;76,36412732;90051,49485;1;19;1;0;0;0;0;1
39;13;86,22823204;92054,97536;3;5;3;0;0;0;0;0
56;31,47155222;112,8018111;91398,44309;2;11;1;0;0;0;0;0
49,58658853;25;39;90206,78225;2;15;1;0;0;0;0;1
39;15;30,44670256;90275,8557;3;17;1;0;0;0;0;1
52;26,0475674;24,96612381;94934,18362;4;15;1;0;0;0;0;1
38;13;152,899805;90095;2;33;1;0;0;0;0;0
44;21;23,55922068;91017,97221;1;13;1;0;0;0;0;0
45;18,16610431;14,73641496;90839,35743;3;9;2;129;0;0;0;1
33;5;85;92421,41109;4;23;3;256;0;0;0;0
26,7005485;1;22,34579369;94305;3;9;3;0;0;0;0;0
63;38,89163869;30;93102,43199;3;3;3;0;0;0;0;1
56,50188723;32;32,72619741;91107,01192;1;13;1;100;0;0;0;1
37,42881053;13;128,169605;92638,31844;2;433;1;0;0;0;0;1
23;-3;8;95822,40826;4;7;2;0;0;0;0;1
40;14;8,003602926;94711,56947;2;7;3;0;0;0;0;0
39,91899989;14;53;93189,22821;4;1;3;0;0;0;0;1
28,68653398;0,200491085;42,39847065;95054,73834;3;2;1;0;0;0;0;0
29;1,210344082;130,2373071;94608,91834;2;72;1;0;0;0;0;0
23,0001425;-2,994951202;8;96651;4;7;1;0;0;0;0;0
34,99555548;5;71,76701646;94594,66765;3;233;2;0;0;0;0;0
49;23;123,841631;92640,61608;2;14;1;0;0;0;0;0
25;0,128872216;81,1126899;94322,46115;3;8;1;0;0;0;0;1
56;32;30;92079,02065;4;2;1;0;0;1;0;0
60,90293776;34;166,2036394;94595,90405;3;11;3;0;1;0;0;0
32;6,348919268;64,9817928;95162,05235;4;21;3;161;0;0;0;1
45,93343756;22;31,67756982;92814,86809;4;4;1;0;0;0;0;0
54;28;76,1769766;94305;2;11;1;0;0;0;0;0
34;8,008208587;28,09292312;94361,26824;2;7;2;81;0;0;0;1
53;23;14,01567459;94720;3;7;3;0;0;0;0;0
29,08598785;3,9240052;189,4705554;90873,39921;1;86;1;0;0;0;0;1
51;23,27892542;81;93986,74715;2;28;1;0;0;0;0;1
59;32;132,0246896;92095,23018;1;65;3;0;0;0;0;0
23;-3;41,3096508;90086,50039;4;26;1;305;0;1;0;1
57,49726605;32;39;95816,94169;1;8;3;0;0;0;0;0
58,57557012;31,22418285;138,2047647;94713,50395;1;24;1;0;0;0;0;1
37;12,9448381;38,8017122;92168,2521;1;17;1;0;0;1;0;0
59;34;61,53481837;95616;2;15;1;0;0;0;0;1
25;1,003517427;160,61344;90278,54099;1;0;1;0;0;0;0;1
40;17,56568191;48,72571253;95981,33588;1;24;1;0;0;0;0;1
32;8;68,10878102;94720;4;18;3;0;0;0;0;0
62;38;74,07375889;90134,57352;1;18;3;0;0;0;0;0
48;23;60,01252717;92161,78299;4;14;2;0;0;0;0;1
52;23;34,18342891;94137,98798;4;8;1;184;0;0;0;0
42;15,49372239;76,15440066;94606,98834;1;8;2;0;0;0;0;1
44;18,5093066;115,9301013;94711,30069;1;3;1;0;0;0;0;1
62;38;54,25179973;94067,32188;1;11;3;293;0;0;0;0
43,60358808;16,62247414;30,65896794;95053,3762;1;75;3;0;0;0;0;1
33,0028051;8,522977634;85;94528,80062;3;4;1;0;0;0;0;0
57;32,56915376;34,89862628;93345,81457;2;0;3;0;0;0;0;1
50;26,02126757;112,7063016;91342,30876;2;23;1;0;0;0;0;1
37;16,57424329;123,3468938;92090,55962;1;86;1;0;0;0;0;0
51,57812186;22,20856701;39;95616;4;7;2;0;0;0;0;1
46,17887468;23;80,90381971;90280,40675;3;16;2;0;0;0;0;1
23;-3;8;94225,40384;4;26;1;84;0;1;0;1
52,03927772;24;131,1919424;95616;1;81;1;0;0;0;0;0
29;3;74,23370443;92121,78454;4;2;1;0;0;0;0;1
42;16;64,97741524;90269,89097;3;27;2;0;0;0;0;1
31,3261692;6,460331894;53;90735,89183;4;16;1;0;0;0;0;1
27;1,895133433;40,01470546;94305;4;2;1;0;0;0;0;1
45;18;81,98183793;94609,80042;3;33;2;0;0;0;0;0
48,41320823;23;28;93082,92167;1;3;3;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
53,34794764;32;75,80317345;94608,31547;4;22;1;131;0;0;0;0
63,20883328;39,30788574;117,1925783;95028,49333;3;21;1;0;0;0;0;1
67;43;111,5229319;9602,844691;1;17;3;215;0;0;1;1
44,48195726;22;40,40583963;94107,37638;4;0;1;0;0;0;0;1
39;18;54,80201253;94621,22364;1;18;2;0;0;0;0;1
61;37;129,652446;94307,35057;2;6;1;0;0;0;0;1
25,11602534;0,903567136;78,59076244;95815,66799;2;2;1;0;0;0;0;1
30;5,651396597;58,30162308;93580,79567;2;6;3;0;0;0;0;0
55;29,00797188;48,79714932;95616;2;1;3;0;0;0;0;1
62,35185597;37;40;94007,9346;1;11;3;0;0;0;0;1
45,57748433;19,62676452;13,92404815;93114,09885;2;1;2;117;0;0;0;0
23,00113789;-2,999378467;8,094679538;96651;4;9;3;123;0;0;0;1
65;39,24077287;29,26276886;90852,97106;2;7;2;0;0;0;0;1
35,65124875;10,11900116;46,67199114;94305;1;3;3;0;0;0;0;1
57;34;147,8301445;92654,43174;4;7;1;0;1;0;0;1
45,86167708;20,83939845;123,5085904;91349,92371;2;8;1;0;0;0;0;0
61;36;99,47915288;94610,01316;4;17;1;0;0;0;0;1
23;-3;8;96651;3;7;1;0;0;0;0;1
64,16814783;38,84023748;139,7281392;92061,58865;2;5;1;0;0;0;0;1
53;27;30,18235436;94638,98593;2;7;3;0;0;0;0;0
38;13,95251489;83,56991877;91712,61709;4;26;1;0;0;0;0;1
49;25;73,68190645;92150,14224;3;3;2;0;0;0;0;0
62,0148279;37;84,63073219;95056,08887;1;28;1;0;0;0;0;0
45;19;124,3111754;90857,65695;1;14;3;0;1;0;0;1
51;26,64964805;151,2807413;91727,42127;4;31;1;0;1;0;1;1
27;1,171118534;114,0053817;94022,88675;4;2;1;0;0;0;0;1
23;-3;23;95083,49269;1;633;1;305;0;1;0;0
45;20;47,05610287;92179,49023;4;6;2;144;0;0;0;1
45;17,2276514;82,54040811;92688,62475;4;17;2;0;0;0;0;0
53;27;99,92114284;94977,06513;2;44;1;0;0;0;0;0
30;5;64,43989689;91888,04263;2;9;3;221;0;0;0;0
48;24;67,68245503;91793,93089;4;22;1;131;0;0;0;0
67;43;198,2239869;9307;4;17;3;215;0;0;1;0
61,90228711;36,24327163;88,89731522;94305;4;31;1;282;1;1;1;1
50;22,91675885;49,14404203;90233,36515;4;11;2;0;0;0;0;1
60,82779485;33,41389086;38;48912,9517;4;1;3;194;0;0;0;1
55,05323397;28;58,89948637;95045,04145;4;19;3;0;0;0;0;1
34,07701578;10,63211933;8,388437079;95044,9899;4;1;1;0;0;0;0;1
42;17,77187374;51,62708939;93084,70132;2;2;1;0;0;0;0;1
36,54502057;8;52,24484214;94302,57507;1;75;1;0;0;1;0;1
49;21,23692417;55,12055644;92807,20474;4;26;3;0;0;0;0;0
44,34313671;20;70,86330902;95816,19546;2;1;2;0;0;0;0;1
58;31;30;90032,67468;4;7;3;0;0;0;0;1
35,4411019;12;38,90057732;92060,00223;1;18;1;171;0;1;0;0
23;-3;8;96650,85299;3;7;2;0;0;0;0;0
46;20;22,24176534;92894,32016;1;1;1;207;0;0;0;0
35;9;34;94304,86709;4;13;1;0;0;0;0;1
33,81448666;10;8;94595,69908;2;1;3;0;0;0;0;1
64,05490577;38,96218116;44;95825,31783;2;15;1;0;0;1;0;1
33;6,617627878;82,02552096;94110,37417;4;18;3;0;0;0;0;1
28,21106012;3;27,60927924;91983,26219;4;8;1;0;0;0;0;1
30;3;55,80996998;90326,46093;3;15;2;0;0;0;0;0
38;13;21,7470188;94282,53078;3;17;2;0;0;0;0;0
26,22151543;1;87,47413489;93922,71695;4;15;2;0;0;0;0;1
63,62968517;39,07024347;23,33838449;90483,46622;2;4;1;0;0;0;0;1
30;5;19;95817,1526;4;4;2;0;0;0;0;1
23;-3;8;96650,83764;3;7;1;0;0;0;0;0
41;16;8,804737225;92702,61889;4;2;3;0;0;0;0;1
39,11423657;16;111,9706955;92669,78792;1;19;1;0;0;0;0;1
46;20;64,91546287;92706,15148;4;11;2;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;1
62,17427683;36,94342589;93,50320822;95616;4;17;1;0;0;0;0;0
30;5;80,62887141;94110,14426;2;12;1;94;0;0;0;0
50;26,45257416;50,32534506;92016,8018;3;23;3;193;0;0;0;1
30;6;83,56128374;94142,49346;4;34;1;0;0;0;0;1
40;15,12925506;50,98909117;93635,68862;3;7;1;0;0;0;0;1
67;43;83;90077,26118;4;24;3;215;0;0;0;0
60,92947015;36;111,2981908;92702,51913;2;2;1;240;0;0;0;0
49,4015995;24;123,3905205;95318,2977;2;11;2;0;1;0;0;0
32,85876479;9,99230003;131,612604;94302,09815;2;0;1;0;0;0;0;1
29;3;109,6395873;94113,45214;4;8;1;0;0;0;0;0
41;16;131,7581767;91316,77932;2;65;1;0;0;0;0;0
38;13;12,27981073;94025,65708;1;133;1;0;0;0;0;1
59;34,46545287;68,94539203;91320,73314;2;6;2;0;0;0;0;1
50;23;19;94707,61826;2;1;2;0;0;0;0;1
57,31427425;32;85;94025,66453;4;13;3;0;0;0;0;0
29,36714308;4,786436118;55,4996944;94026,70386;3;6;2;100;0;0;0;0
59;35;21,37154006;92118,04353;2;7;2;141;0;0;0;0
29;6;11,90571349;92121,81895;2;3;2;0;0;0;0;0
54;25;69,06068094;94065,20968;4;18;3;152;0;0;0;1
23;-3;8;96641,46843;4;7;2;0;0;0;0;0
57;29,09706229;139,486724;91110,96791;2;2;1;202;0;0;0;1
67;43;98,98353588;9307;4;17;3;215;0;0;1;0
33;9;21,60144331;90945,78422;1;1;3;0;0;0;0;1
50;25;39;94932,16399;1;3;1;0;0;0;0;1
44;17;39,67689029;94111,60124;2;2;3;89;0;0;0;0
37,23727751;12;28;92581,73307;3;3;2;92;0;1;0;0
52;26,34445267;189,7041003;92924,12012;1;61;3;106;1;0;1;1
25,39152484;-0,928333206;53;91111,55635;4;21;3;0;0;0;0;1
57;33,58663681;44;90207,37331;4;17;1;0;0;0;0;1
52,30777594;29;48,39720875;92095,7497;3;5;2;0;0;0;0;0
58;30;23;94711,41076;4;4;2;157;0;0;0;1
60,94038196;35,39225127;57,98271854;92657,78784;1;26;1;0;0;1;0;0
29;5;52,42182337;94092,61793;4;1;2;0;0;0;0;1
41;14;77,46081186;94307,88654;4;4;3;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
30,65878264;8,001738274;8;96395,81885;4;7;1;0;0;0;0;1
35;11;53,46414704;94705,02088;4;2;2;89;0;0;0;1
39;15;69,82682037;95402,40411;1;3;1;0;0;0;0;1
39;11;39,48184752;94398,60154;3;6;3;106;0;0;0;1
58,30584015;34;69,04860003;94962,25095;2;7;2;0;0;0;0;1
38;12,81237023;78,2659825;94024,94359;1;28;1;91;0;0;0;0
65;38,39347034;8,342050646;94073,36649;1;8;2;115;0;0;0;1
53,3875787;25;21,19139998;91103,26666;2;22;3;0;0;0;0;0
23;-3;8;94912,86147;4;26;1;84;0;1;0;1
29,85284702;5;23,70945666;90288,37599;4;4;2;0;0;0;0;0
58;29,44484104;30,3092877;94004,06602;2;7;2;0;0;0;0;1
60;34,92426555;58,8589203;94108,40191;4;2;2;0;0;0;0;1
59,9123098;34,94962991;30,52231231;95554,33574;2;22;3;0;0;0;0;0
35;9;84,83040344;94552,33224;3;2;2;121;0;0;0;1
39,12876147;14;58,08711279;94589,3892;1;3;1;0;0;0;0;1
52;25,90604224;67,40301011;94012,28126;2;8;3;0;0;1;0;1
23;-3;8;96280,21492;4;26;1;84;0;1;0;1
23;-3;8;96650,87931;4;7;1;0;0;0;0;1
26,26764009;0,789488428;50,97814045;95059,73001;1;24;2;0;0;0;0;1
43;15;63,04555562;92690,01693;4;23;3;102;0;0;0;1
56,56492056;25,86985697;28;94550,0782;3;14;3;0;0;0;0;0
27,02623938;1,025786827;108,7855135;92118,56149;2;24;2;0;1;0;0;0
61;35;64,26343643;92366,31027;3;22;3;0;0;0;0;1
65;39,6161948;131,7513684;94720;4;24;2;0;0;0;0;1
67;43;80,79064311;9307;4;17;3;215;0;0;1;0
55,69830107;31;58,95911572;92795,74203;4;25;2;0;0;0;0;1
62;37;101,1730608;90024,83682;2;2;1;0;0;0;0;1
34;7;24,99338374;90200,97416;2;25;1;0;0;1;0;0
52;24,36964585;34,21035445;95124,72934;4;14;3;0;0;1;0;1
45;18,95534918;44,02311251;92839,38414;4;22;2;0;0;0;0;0
63;38,75664831;144,4308487;91633,34537;4;72;2;282;1;0;1;1
51;26,32794873;64,43446756;94720;4;18;1;0;0;0;0;1
27,29999004;3;48,00438101;92870,57649;1;15;1;0;0;0;0;1
61,22154899;36;159,4950264;95058,00719;4;66;1;0;1;0;0;1
66,69917199;41,64892145;81,83012179;91352,04615;1;16;1;0;0;0;0;1
23;-3;8;95996,15826;4;26;1;84;0;1;0;1
50;24,79122119;53;93109,6908;4;1;2;0;0;1;0;1
61,54907772;38;52,3080087;93038,46962;4;12;2;228;0;0;0;1
45;19;42,30130684;90077,58674;4;15;3;0;0;0;0;1
34;6,791016361;52,02795738;91761,42547;2;8;3;0;0;0;0;1
58,41942459;32;59,21800728;90824,9429;2;8;3;0;0;0;0;0
46;23;95,63318528;93282,6953;1;28;1;0;0;0;0;0
37;12;39;90024,6713;4;8;1;0;0;0;0;0
55;28;101,6883885;92064,7549;1;7;1;0;0;0;0;1
65;39,77843829;74,14145997;93108,47781;3;18;2;0;0;0;0;1
57,12089007;32,36948984;61,17062004;90278,88652;1;3;1;0;0;0;0;1
24,64393867;-1,674585257;14,64369781;91345,51766;4;3;1;0;0;0;0;0
23,12378577;-0,460510314;89,7973348;93795,69618;4;18;2;0;0;0;0;1
41;14,42255589;93,33908889;90058,70736;3;14;1;0;0;1;1;0
59;34,29169161;68,45541995;94602,11293;1;28;2;0;0;0;0;1
62;33;121,0115784;93256,03905;1;3;3;0;1;0;0;0
47;22,221767;134,067499;90067,74178;1;35;1;0;0;0;0;0
42,56459957;23,36471876;8;92114,31531;2;3;1;0;0;0;0;0
32;6;31,03960787;95057,86864;4;1;2;0;0;0;0;1
35;8,004309038;62,93874498;94720;1;1;1;0;0;0;0;1
42,69461085;18;169,8860295;90391,01316;4;3;1;0;1;0;0;0
55,79662887;30,9756656;67,56460156;94109,45788;2;37;1;0;0;0;0;0
50;24;13,97560312;95834,77389;2;2;3;0;0;0;0;0
23,00015408;-2,994003061;8;95818,97916;4;7;2;0;0;0;0;0
56;28,85735443;34;94304,93524;4;7;2;241;0;0;0;1
31,07227916;7;59,90187565;94610,2426;4;2;3;0;0;0;0;0
27;4;57,9023161;94304,38509;3;18;2;0;0;0;0;1
45,53950975;16,19516989;72,53185382;91721,46627;4;2;1;0;0;1;0;1
67;43;28;90024,87906;4;17;1;215;0;0;1;1
47;22;63,28056227;93575,04679;1;27;2;0;0;0;0;1
43,78780348;17,3902246;68,97970229;94305;4;26;2;144;0;1;0;0
47,97996493;23;68,1172596;93071,5676;1;18;1;0;0;0;0;0
23;-3;8;96651;4;7;2;0;0;0;0;0
25;-2,715387471;53;96645,99583;4;13;3;0;0;0;0;0
50,31246396;25,71353083;42;92079,66041;3;5;3;0;0;0;0;1
39;13,79091139;31,19284128;95016,61441;1;6;3;0;0;0;0;0
53;27,71321762;52,5715724;94304,70836;3;5;2;0;0;0;0;0
23;-3;8;96651;4;7;2;0;0;0;0;0
62;36;68,09675624;92673,48295;3;15;1;0;0;0;0;1
41;15;81;91357,42758;2;17;2;0;0;0;0;0
46;20;40;92639,30219;3;9;3;0;0;0;0;1
40;12,42860113;113,3015862;90024,72969;1;27;1;0;0;0;0;1
67;43;189,7933975;9307;4;17;3;215;0;0;1;0
31;6,007370369;59,86726899;93254,87938;4;2;3;0;0;0;0;1
29,85136043;6;53;90538,10828;1;18;2;0;0;0;0;1
39;13;82,87108933;95645,89919;1;34;1;0;0;0;0;1
23;-3;8;95819,76375;4;1;1;0;0;1;0;1
57,19507668;32;19;93144,24114;4;8;1;0;0;0;0;1
32;7;30;95109,3478;4;15;2;89;0;0;0;0
41;16;35,75695577;94606,00737;4;7;3;0;0;0;0;0
59;34;43;91920,22405;1;28;1;0;0;0;0;0
40,00417764;15,96421077;108,4269252;94105,19288;1;35;1;0;0;1;0;1
60,30456398;37;32,1140809;92120,42151;3;3;3;0;0;0;0;1
59,00927676;34;43,86346197;94007,48326;4;13;2;0;0;0;0;1
39;15;83,3820376;91379,1654;4;7;1;102;0;0;0;1
54;28;83,07947686;95054,59092;2;14;3;0;0;0;0;1
23;-2,999907062;8;96651;2;7;1;0;0;0;0;0
50;27;60,60357925;92673,43123;4;9;1;0;0;0;1;1
43,68915698;20,70961661;8;94706,55722;2;1;2;0;0;0;0;0
41,67968402;16;43,6132933;95128,57897;3;1;2;0;0;0;0;1
23;-3;8;96426,09454;3;7;2;0;0;0;0;0
43;18;32,71496452;95820,52189;3;5;3;0;0;0;0;1
43;19;82,30800536;95736,65914;4;267;1;0;0;0;0;1
53;28;12,9297568;91383,84791;4;2;1;83;0;0;0;0
44;18;51,05280404;92688,57436;1;3;3;0;0;0;1;1
35,80319576;11;73,86927938;92033,05816;3;8;3;0;0;0;0;1
67;43;76,05093199;95819,26925;2;24;1;215;0;0;0;0
45;17,26221612;67,37598445;93024,07448;3;7;2;0;0;0;0;1
41;17;68,64197287;91117,88887;4;4;2;0;0;0;0;0
43;18;79,05842538;94305;4;11;2;0;0;0;0;1
26,3315105;3;109,5092163;92829,99491;3;25;1;0;0;0;0;0
39;14,12347642;59,09656016;94492,46285;4;18;3;121;0;0;0;0
65;40,29588791;64,411513;94064,30977;1;15;1;0;0;0;0;1
46;20;60,6989907;92673,1919;2;22;3;247;0;0;0;1
23,01296006;-2,946238399;8;96651;4;7;1;0;0;0;0;1
24,49990703;-0,833590776;55,40789924;94931,39723;4;2;1;0;0;0;0;0
51;26;23;95677,4766;4;1;1;0;0;0;0;1
61,32830813;33;38;90238,27168;4;7;2;0;0;0;0;0
36,09707998;11;51,38771993;94113,29582;4;7;3;0;0;0;0;0
64,81300278;40;108,5844976;94111,82298;3;39;1;0;0;0;0;1
31,95970241;8,390904575;49,91792438;94612,26856;1;1;3;0;0;0;0;1
60,89173532;35;47,57669593;92153,12929;2;44;1;0;0;1;0;0
58;31;39;94627,85719;4;14;2;0;0;1;0;1
41;16;82,47769548;90287,20321;1;7;1;0;0;0;0;0
57,55730542;32,58592895;79,03266688;93434,33162;1;3;1;0;0;0;0;0
33;7;85;91955,18834;1;0;1;0;0;0;0;0
30,46530506;6;42;94837,0619;1;133;1;0;0;0;0;0
63,79329511;36,63952043;43;94721,5732;1;25;3;0;0;0;0;0
38;13,48903605;80,95128459;94542,44794;4;22;2;126;0;0;0;1
50,9259841;23,75395257;83,48458334;90170,84626;4;29;1;0;0;0;0;1
56;30;91,3624502;95035,20896;3;267;1;0;0;1;0;1
30,67123966;5,453995505;47,74879447;93106,32323;3;1;2;0;0;0;0;1
47,87582933;24;50,12105902;94996,2657;2;2;1;0;0;1;1;1
45;20,36467385;69,81625497;92841,87463;1;1;2;170;0;0;0;1
51;26;41,97016572;90087,66527;4;4;3;0;0;0;0;0
67;43;213,051268;9307;4;17;3;215;0;0;1;0
43;16;34;95120,22719;4;3;1;0;0;0;0;1
54;30;23,80924685;92647,07597;3;4;2;0;0;0;0;0
60,91696367;34;18,44498152;95818,83758;2;4;1;0;0;0;0;0
33;7;85;92069,37382;2;2;1;392;0;0;0;0
35;10;101,6510276;93513,84173;1;25;1;249;0;0;0;1
25,68865954;1;53;95039,86711;2;15;1;0;0;0;0;1
23,00033937;-2,995357797;8;96651;4;7;1;0;0;0;0;0
50,89765241;26;20,51173406;95346,61205;1;1;2;76;0;0;0;1
29;3;64,86124055;92624,99978;4;23;1;0;0;1;0;0
35;11,59220542;44;94130,6097;2;3;1;0;0;1;1;0
54;30;83;90045,71792;3;16;3;0;0;0;0;1
61;36;29,05859415;90069,4016;3;3;1;0;0;0;0;1
60;35;63,12165359;90074,12448;1;16;1;0;0;0;0;0
33,51635829;10,42624035;12,86110566;95830,1377;3;5;3;0;0;0;0;0
55;31,95344289;42;95111,30323;4;2;2;0;0;0;0;1
44;19,25585569;133,4293409;94136,58593;1;8;2;0;0;0;0;1
45,66335178;22;85;94662,75225;1;19;2;0;1;0;0;1
42,59023755;18;64,68994165;92124,69617;2;14;1;0;0;0;0;1
35;11;130,7106019;92126,29734;2;19;1;0;0;0;0;1
38,77494762;13;73,98008489;94941,02608;2;45;1;0;0;0;0;1
36;10,14959087;34;94304,39911;3;3;3;0;0;0;0;0
27;1;130,4396436;91221,93936;4;26;3;0;0;0;0;0
28,41581247;4,313879675;43,04483817;96546,43902;1;2;3;0;0;0;0;1
60;35;92,31195266;94077,3705;2;28;1;202;0;0;0;1
57,93223428;32;21,76467592;92680,32258;3;1;3;0;0;1;0;0
39;13,22339006;135,812769;94597,73105;2;34;3;0;1;0;0;1
